# {'date': u'2021_apr_27_1130', 'frameRate': 99.783832205235811, 'expName': u'FTRNGT_sleep', u'session': u'day1', u'participant': u'015'}
subj,trial,time,stimulus,response
015,382,366.6837675162,tap,lctrl
015,383,367.3242079651,stimulus,
015,383,367.4117524277,tap,rctrl
015,384,368.0742754521,stimulus,
015,384,368.1957251468,tap,lctrl
015,385,368.8243157244,stimulus,
015,385,368.9076999008,tap,lctrl
015,386,369.5743814009,stimulus,
015,386,369.7396961122,tap,lctrl
015,387,370.3244439737,stimulus,
015,387,370.3957107694,tap,rctrl
015,388,371.0744846490,stimulus,
015,388,371.1076679776,tap,lctrl
015,389,371.8245356911,stimulus,
015,389,371.8836209896,tap,lctrl
015,390,372.5745907151,stimulus,
015,390,372.6356294170,tap,lctrl
015,391,373.3246249153,stimulus,
015,391,373.3556385275,tap,lctrl
015,392,374.0746814189,stimulus,
015,392,374.1556606158,tap,rctrl
015,393,374.8247382985,stimulus,
015,393,374.9796467740,tap,rctrl
015,394,375.5747809889,stimulus,
015,394,375.6675591253,tap,rctrl
015,395,376.3248369602,stimulus,
015,395,376.4435777756,tap,rctrl
015,396,377.0749313220,stimulus,
015,396,377.1395544981,tap,lctrl
015,397,377.8249756575,stimulus,
015,397,377.9075287167,tap,rctrl
015,398,378.5750009645,stimulus,
015,398,378.6755488204,tap,lctrl
015,399,379.3250323317,stimulus,
015,399,379.4115083118,tap,rctrl
015,400,380.0751053645,stimulus,
015,400,380.1635245466,tap,lctrl
015,401,380.8251572156,stimulus,
015,401,380.8754710363,tap,lctrl
015,402,381.5752087720,stimulus,
015,402,381.6274818967,tap,lctrl
015,403,389.4681271425,probe1,1
015,403,400.3720798065,probe2,1
015,403,408.4792520981,probe3,2
015,404,409.2530199353,stimulus,
015,404,409.6029677525,tap,rctrl
015,405,410.0030487852,stimulus,
015,405,410.1389353705,tap,rctrl
015,406,410.7530937341,stimulus,
015,406,410.8508832797,tap,rctrl
015,407,411.5031382801,stimulus,
015,407,411.5949129889,tap,rctrl
015,408,412.2531634879,stimulus,
015,408,412.4108719514,tap,lctrl
015,409,413.0032174773,stimulus,
015,409,413.1308756695,tap,lctrl
015,410,413.7532607902,stimulus,
015,410,413.8588256040,tap,lctrl
015,411,414.5033136007,stimulus,
015,411,414.6108642956,tap,lctrl
015,412,415.2533735780,stimulus,
015,412,415.3548239576,tap,rctrl
015,413,416.0034159826,stimulus,
015,413,416.0988040674,tap,rctrl
015,414,416.7534620353,stimulus,
015,414,416.8427952868,tap,lctrl
015,415,417.5035011557,stimulus,
015,415,417.6427572977,tap,lctrl
015,416,418.2535738607,stimulus,
015,416,418.3707354122,tap,rctrl
015,417,419.0036112158,stimulus,
015,417,419.1147564147,tap,rctrl
015,418,419.7536398852,stimulus,
015,418,419.8907448157,tap,rctrl
015,419,420.5036873634,stimulus,
015,419,420.6347344172,tap,rctrl
015,420,421.2537220117,stimulus,
015,420,421.4347475371,tap,lctrl
015,421,422.0038098564,stimulus,
015,421,422.1627338591,tap,lctrl
015,422,422.7538610518,stimulus,
015,422,422.9146723505,tap,lctrl
015,423,423.5039011437,stimulus,
015,423,423.6667039656,tap,lctrl
015,424,424.2539711389,stimulus,
015,424,424.4026394783,tap,lctrl
015,425,425.0040175886,stimulus,
015,425,425.1546361435,tap,lctrl
015,426,425.7540778125,stimulus,
015,426,425.8426093962,tap,lctrl
015,427,426.5041222412,stimulus,
015,427,426.6187448780,tap,rctrl
015,428,427.2541739178,stimulus,
015,428,427.4026134121,tap,rctrl
015,429,428.0042009963,stimulus,
015,429,428.1145874923,tap,lctrl
015,430,428.7542837012,stimulus,
015,430,428.8425418508,tap,rctrl
015,431,429.5043058233,stimulus,
015,431,429.5945848642,tap,rctrl
015,432,430.2543730637,stimulus,
015,432,430.3705121051,tap,rctrl
015,433,431.0044378019,stimulus,
015,433,431.0985293320,tap,rctrl
015,434,431.7544844861,stimulus,
015,434,431.8665530837,tap,lctrl
015,435,432.5045166112,stimulus,
015,435,432.6345262617,tap,lctrl
015,436,433.2545841373,stimulus,
015,436,433.4344792260,tap,rctrl
015,437,434.0046417357,stimulus,
015,437,434.1625242871,tap,rctrl
015,438,434.7546891026,stimulus,
015,438,434.9704939300,tap,rctrl
015,439,435.5047337297,stimulus,
015,439,435.5784249784,tap,rctrl
015,440,436.2547847598,stimulus,
015,440,436.3383940220,tap,lctrl
015,441,437.0048414560,stimulus,
015,441,437.0904126598,tap,lctrl
015,442,437.7548657014,stimulus,
015,442,437.8664177433,tap,lctrl
015,443,438.5049047797,stimulus,
015,443,438.6264157669,tap,lctrl
015,444,439.2549974243,stimulus,
015,444,439.3943581784,tap,rctrl
015,445,440.0050486108,stimulus,
015,445,440.1623336060,tap,rctrl
015,446,440.7550986213,stimulus,
015,446,440.9383168191,tap,rctrl
015,447,441.5051286621,stimulus,
015,447,441.5152569136,tap,lctrl
015,448,442.2551938815,stimulus,
015,448,442.3623307893,tap,rctrl
015,449,443.0052523039,stimulus,
015,449,443.1862852608,tap,lctrl
015,450,443.7552863748,stimulus,
015,450,443.9302913161,tap,rctrl
015,451,444.5053532002,stimulus,
015,451,444.6982717903,tap,rctrl
015,452,445.2554090963,stimulus,
015,452,445.4502947949,tap,rctrl
015,453,446.0054632121,stimulus,
015,453,446.1302490112,tap,lctrl
015,454,446.7555368073,stimulus,
015,454,446.9062003360,tap,lctrl
015,455,447.5055625835,stimulus,
015,455,447.6102251683,tap,rctrl
015,456,448.2556361817,stimulus,
015,456,448.3942096978,tap,rctrl
015,457,449.0056677504,stimulus,
015,457,449.0742801171,tap,rctrl
015,458,449.7557501996,stimulus,
015,458,449.9382114598,tap,rctrl
015,459,450.5057546257,stimulus,
015,459,450.5621824758,tap,rctrl
015,460,451.2558345426,stimulus,
015,460,451.4581322479,tap,rctrl
015,461,452.0058965921,stimulus,
015,461,452.2261589019,tap,rctrl
015,462,452.7559159504,stimulus,
015,462,452.8581380915,tap,lctrl
015,463,453.5059779247,stimulus,
015,463,453.6501090774,tap,lctrl
015,464,454.2560131474,stimulus,
015,464,454.3780492978,tap,rctrl
015,465,455.0060675519,stimulus,
015,465,455.1540729434,tap,lctrl
015,466,455.7561358328,stimulus,
015,466,455.8580494636,tap,rctrl
015,467,456.5061903636,stimulus,
015,467,456.6500310479,tap,rctrl
015,468,457.2562604821,stimulus,
015,468,457.3780236616,tap,lctrl
015,469,458.0063022071,stimulus,
015,469,458.1220325079,tap,lctrl
015,470,458.7563505815,stimulus,
015,470,458.8820198339,tap,rctrl
015,470,459.4819538816,tap,lctrl
015,471,459.5064080807,stimulus,
015,472,460.2564696279,stimulus,
015,472,460.2739682414,tap,rctrl
015,473,461.0065198610,stimulus,
015,473,461.0739415393,tap,lctrl
015,474,465.4725978930,probe1,3
015,474,474.4420474134,probe2,1
015,474,479.2114359931,probe3,2
015,475,479.9851980048,stimulus,
015,475,479.9953385928,tap,rctrl
015,476,480.7352289990,stimulus,
015,476,480.8575680777,tap,rctrl
015,477,481.4852856139,stimulus,
015,477,481.5935503929,tap,lctrl
015,478,482.2353327974,stimulus,
015,478,482.3375745803,tap,lctrl
015,479,482.9853519783,stimulus,
015,479,483.0815185944,tap,rctrl
015,480,483.7353978355,stimulus,
015,480,483.7854959897,tap,lctrl
015,481,484.4854464355,stimulus,
015,481,484.6015536307,tap,rctrl
015,482,485.2354978716,stimulus,
015,482,485.3534739569,tap,rctrl
015,483,485.9855365168,stimulus,
015,483,486.0494905316,tap,rctrl
015,484,486.7355925122,stimulus,
015,484,486.9854371355,tap,rctrl
015,485,487.4856372687,stimulus,
015,485,487.6814507237,tap,lctrl
015,486,488.2356930265,stimulus,
015,486,488.3774582158,tap,lctrl
015,487,488.9857299545,stimulus,
015,487,489.1454373336,tap,lctrl
015,488,489.7358079917,stimulus,
015,488,489.8733866515,tap,rctrl
015,489,490.4858196509,stimulus,
015,489,490.6174115186,tap,rctrl
015,490,491.2358803079,stimulus,
015,490,491.3613668228,tap,lctrl
015,491,491.9859184569,stimulus,
015,491,492.1053566197,tap,lctrl
015,492,492.7359493549,stimulus,
015,492,492.8253447019,tap,rctrl
015,493,493.4860187336,stimulus,
015,493,493.6093601904,tap,rctrl
015,494,494.2360615232,stimulus,
015,494,494.3853619837,tap,lctrl
015,495,494.9861078706,stimulus,
015,495,495.0653327592,tap,rctrl
015,496,495.7361381701,stimulus,
015,496,495.8412938162,tap,lctrl
015,497,496.4861807491,stimulus,
015,497,496.6572590764,tap,lctrl
015,498,497.2362475023,stimulus,
015,498,497.4092839486,tap,rctrl
015,499,497.9863104149,stimulus,
015,499,498.1452542519,tap,rctrl
015,500,498.7363641998,stimulus,
015,500,498.8492684498,tap,lctrl
015,501,499.4864070525,stimulus,
015,501,499.6652396077,tap,rctrl
015,502,500.2364955919,stimulus,
015,502,500.4252055024,tap,lctrl
015,503,500.9865444085,stimulus,
015,503,501.1531787027,tap,rctrl
015,504,501.7365668464,stimulus,
015,504,501.9051604357,tap,rctrl
015,505,502.4866066495,stimulus,
015,505,502.6651757674,tap,rctrl
015,506,503.2366629487,stimulus,
015,506,503.3371296868,tap,lctrl
015,507,503.9867093773,stimulus,
015,507,504.0971688949,tap,lctrl
015,508,504.7367399986,stimulus,
015,508,504.8651354896,tap,rctrl
015,509,505.4868248779,stimulus,
015,509,505.5211186494,tap,lctrl
015,510,506.2368497008,stimulus,
015,510,506.3291124033,tap,rctrl
015,511,506.9868953474,stimulus,
015,511,507.1770720270,tap,rctrl
015,512,507.7369482692,stimulus,
015,512,507.7850732188,tap,lctrl
015,513,508.4870116811,stimulus,
015,513,508.6330595399,tap,lctrl
015,514,509.2370707982,stimulus,
015,514,509.3690861823,tap,lctrl
015,515,509.9871182975,stimulus,
015,515,510.1770296752,tap,lctrl
015,516,510.7371615202,stimulus,
015,516,510.8970161725,tap,rctrl
015,517,511.4871999669,stimulus,
015,517,511.5209594416,tap,lctrl
015,518,512.2372723140,stimulus,
015,518,512.3689953290,tap,rctrl
015,519,512.9873245110,stimulus,
015,519,513.1449820789,tap,rctrl
015,520,513.7373520857,stimulus,
015,520,513.8969664133,tap,rctrl
015,521,514.4873900543,stimulus,
015,521,514.6009082392,tap,rctrl
015,522,515.2374343175,stimulus,
015,522,515.3209052055,tap,lctrl
015,523,515.9874741206,stimulus,
015,523,516.0729048721,tap,rctrl
015,524,516.7375207387,stimulus,
015,524,516.8489052459,tap,lctrl
015,525,517.4875904031,stimulus,
015,525,517.6328727741,tap,lctrl
015,526,518.2376561398,stimulus,
015,526,518.3928670054,tap,rctrl
015,527,518.9876858739,stimulus,
015,527,519.1288717022,tap,rctrl
015,528,519.7377601036,stimulus,
015,528,519.8648365138,tap,rctrl
015,529,520.4878046796,stimulus,
015,529,520.6248050401,tap,rctrl
015,530,521.2378711982,stimulus,
015,530,521.3848377671,tap,rctrl
015,531,521.9878929234,stimulus,
015,531,522.1287921810,tap,rctrl
015,532,522.7379481278,stimulus,
015,532,522.8567757541,tap,rctrl
015,533,523.4879919610,stimulus,
015,533,523.5847741511,tap,rctrl
015,534,524.2380681306,stimulus,
015,534,524.3607745219,tap,rctrl
015,535,524.9881093082,stimulus,
015,535,525.1127552685,tap,rctrl
015,535,525.7367528676,tap,lctrl
015,536,525.7469189321,stimulus,
015,537,526.4969834718,stimulus,
015,537,526.5767563713,tap,lctrl
015,538,527.2470330582,stimulus,
015,538,527.3847401404,tap,lctrl
015,539,527.9970786237,stimulus,
015,539,528.1046904938,tap,lctrl
015,540,528.7471343184,stimulus,
015,540,528.8886714985,tap,lctrl
015,541,529.4971733095,stimulus,
015,541,529.6646729340,tap,lctrl
015,542,530.2472363664,stimulus,
015,542,530.3926164294,tap,lctrl
015,543,530.9972985122,stimulus,
015,543,531.1526270093,tap,lctrl
015,544,531.7473445618,stimulus,
015,544,531.8566211263,tap,rctrl
015,545,532.4973923318,stimulus,
015,545,532.6326112746,tap,lctrl
015,546,533.2474592834,stimulus,
015,546,533.3445541041,tap,rctrl
015,547,533.9975111376,stimulus,
015,547,534.1045899017,tap,rctrl
015,548,534.7475752111,stimulus,
015,548,534.8885790688,tap,rctrl
015,549,535.4976221028,stimulus,
015,549,535.6405422035,tap,rctrl
015,550,536.2476562700,stimulus,
015,550,536.4325634986,tap,rctrl
015,551,536.9976880341,stimulus,
015,551,537.1124962896,tap,lctrl
015,552,537.7477473197,stimulus,
015,552,538.0005125158,tap,lctrl
015,553,538.4977757876,stimulus,
015,553,538.6244797425,tap,rctrl
015,554,539.2478418611,stimulus,
015,554,539.3765390985,tap,rctrl
015,555,539.9979081692,stimulus,
015,555,540.1604879443,tap,rctrl
015,556,540.7479293680,stimulus,
015,556,540.8164327588,tap,lctrl
015,557,541.4979922897,stimulus,
015,557,541.6324370470,tap,lctrl
015,558,542.2480737945,stimulus,
015,558,542.3604309328,tap,lctrl
015,559,542.9980967317,stimulus,
015,559,543.0964176599,tap,rctrl
015,560,543.7481420927,stimulus,
015,560,543.8803724695,tap,lctrl
015,561,544.4981988761,stimulus,
015,561,544.5523659824,tap,rctrl
015,562,545.2482237591,stimulus,
015,562,545.3843561879,tap,rctrl
015,563,545.9982833364,stimulus,
015,563,546.0563277401,tap,lctrl
015,564,551.4181684249,probe1,3
015,564,555.4961698801,probe2,1
015,564,561.5692235271,probe3,1
015,565,562.3429809283,stimulus,
015,565,562.7360652421,tap,rctrl
015,566,563.0930067196,stimulus,
015,566,563.2959895739,tap,rctrl
015,567,563.8430578790,stimulus,
015,567,563.9840029946,tap,rctrl
015,568,564.5931217870,stimulus,
015,568,564.6799767728,tap,rctrl
015,569,565.3431674157,stimulus,
015,569,565.4559856698,tap,lctrl
015,570,566.0932238171,stimulus,
015,570,566.1679702672,tap,rctrl
015,571,566.8432465377,stimulus,
015,571,566.9599670604,tap,lctrl
015,572,567.5932869875,stimulus,
015,572,567.6959374749,tap,lctrl
015,573,568.3433488325,stimulus,
015,573,568.5039159237,tap,lctrl
015,574,569.0934025662,stimulus,
015,574,569.1919064966,tap,lctrl
015,575,569.8434491903,stimulus,
015,575,569.9439360004,tap,rctrl
015,576,570.5934936009,stimulus,
015,576,570.7518999441,tap,rctrl
015,577,571.3435551752,stimulus,
015,577,571.5438952065,tap,rctrl
015,578,572.0936107526,stimulus,
015,578,572.2399000460,tap,rctrl
015,579,572.8437004017,stimulus,
015,579,572.9758415105,tap,lctrl
015,580,573.5937640632,stimulus,
015,580,573.7757806434,tap,lctrl
015,581,574.3437832531,stimulus,
015,581,574.5118485936,tap,lctrl
015,582,575.0938520393,stimulus,
015,582,575.2718074268,tap,lctrl
015,583,575.8438816350,stimulus,
015,583,576.0077475770,tap,lctrl
015,584,576.5939515280,stimulus,
015,584,576.7837556921,tap,lctrl
015,585,577.3439706607,stimulus,
015,585,577.5037584358,tap,rctrl
015,586,578.0940264005,stimulus,
015,586,578.2556951799,tap,rctrl
015,587,578.8440817884,stimulus,
015,587,578.9276821033,tap,lctrl
015,588,579.5941417086,stimulus,
015,588,579.6717227778,tap,rctrl
015,589,580.3441704623,stimulus,
015,589,580.4796668541,tap,rctrl
015,590,581.0942149541,stimulus,
015,590,581.1997058199,tap,lctrl
015,591,581.8442682848,stimulus,
015,591,581.9676469983,tap,rctrl
015,592,582.5943421146,stimulus,
015,592,582.7836242553,tap,lctrl
015,593,583.3443898906,stimulus,
015,593,583.5676535632,tap,lctrl
015,594,584.0944236006,stimulus,
015,594,584.2796063174,tap,rctrl
015,595,584.8444756742,stimulus,
015,595,585.0236203967,tap,rctrl
015,596,585.5945281990,stimulus,
015,596,585.7035963932,tap,rctrl
015,597,586.3445919326,stimulus,
015,597,586.4476000155,tap,rctrl
015,598,587.0946426740,stimulus,
015,598,587.1915752532,tap,lctrl
015,599,587.8446859808,stimulus,
015,599,587.9915792334,tap,lctrl
015,600,588.5947483431,stimulus,
015,600,588.6715214528,tap,lctrl
015,601,589.3447860951,stimulus,
015,601,589.4475379737,tap,lctrl
015,602,590.0948662707,stimulus,
015,602,590.2155066766,tap,lctrl
015,603,590.8448724893,stimulus,
015,603,590.8954646222,tap,lctrl
015,604,591.5949461416,stimulus,
015,604,591.6794413413,tap,rctrl
015,605,592.3450168015,stimulus,
015,605,592.4394803208,tap,lctrl
015,606,593.0950643790,stimulus,
015,606,593.2075540930,tap,rctrl
015,607,593.8451088497,stimulus,
015,607,593.9834474486,tap,rctrl
015,608,594.5951752179,stimulus,
015,608,594.6714094564,tap,rctrl
015,609,595.3452362840,stimulus,
015,609,595.3993944611,tap,lctrl
015,610,596.0952903576,stimulus,
015,610,596.1833768974,tap,rctrl
015,611,596.8453404613,stimulus,
015,611,596.9433577032,tap,lctrl
015,612,597.5953987545,stimulus,
015,612,597.6393228049,tap,lctrl
015,612,598.3193536878,tap,rctrl
015,613,598.3454367411,stimulus,
015,614,599.0954866133,stimulus,
015,614,599.2073350212,tap,rctrl
015,615,599.8455616851,stimulus,
015,615,599.9353271086,tap,rctrl
015,616,600.5955926222,stimulus,
015,616,600.6473376064,tap,lctrl
015,617,601.3456614746,stimulus,
015,617,601.3913202605,tap,lctrl
015,618,602.0956800209,stimulus,
015,618,602.1833021877,tap,rctrl
015,619,602.8457382057,stimulus,
015,619,602.9512842468,tap,rctrl
015,620,603.5957745834,stimulus,
015,620,603.6552504363,tap,lctrl
015,621,604.3458547770,stimulus,
015,621,604.4232323631,tap,lctrl
015,622,605.0959072085,stimulus,
015,622,605.2472204161,tap,lctrl
015,623,605.8459229969,stimulus,
015,623,605.9752106057,tap,lctrl
015,624,606.5959655970,stimulus,
015,624,606.7191921651,tap,lctrl
015,625,607.3460411410,stimulus,
015,625,607.4631739380,tap,lctrl
015,626,608.0960678376,stimulus,
015,626,608.2312002161,tap,lctrl
015,627,608.8461515890,stimulus,
015,627,608.9991352563,tap,lctrl
015,628,609.5961759036,stimulus,
015,628,609.7351366539,tap,lctrl
015,629,610.3462487981,stimulus,
015,629,610.5111213557,tap,lctrl
015,630,611.0962949560,stimulus,
015,630,611.2311229295,tap,rctrl
015,631,611.8463745030,stimulus,
015,631,611.9750734457,tap,lctrl
015,632,612.5964191211,stimulus,
015,632,612.6790755866,tap,lctrl
015,633,617.5206539937,probe1,2
015,633,627.8728232375,probe2,1
015,633,636.6821219228,probe3,3
015,634,637.4549031682,stimulus,
015,634,637.4786144204,tap,rctrl
015,635,638.2049301414,stimulus,
015,635,638.2945879782,tap,rctrl
015,636,638.9549888917,stimulus,
015,636,638.9745781038,tap,lctrl
015,637,639.7050492118,stimulus,
015,637,639.8945587962,tap,lctrl
015,638,640.4550729550,stimulus,
015,638,640.6705823216,tap,lctrl
015,639,641.2051263941,stimulus,
015,639,641.3905520401,tap,rctrl
015,640,641.9551881578,stimulus,
015,640,642.1345304507,tap,rctrl
015,641,642.7052415247,stimulus,
015,641,642.8224702784,tap,rctrl
015,642,643.4553004163,stimulus,
015,642,643.5584905660,tap,lctrl
015,643,644.2053697980,stimulus,
015,643,644.2704646552,tap,lctrl
015,644,644.9554108824,stimulus,
015,644,645.0865023987,tap,rctrl
015,645,645.7054482133,stimulus,
015,645,645.7155608860,tap,lctrl
015,646,646.4554980344,stimulus,
015,646,646.5104389984,tap,lctrl
015,647,647.2055760325,stimulus,
015,647,647.2384062079,tap,lctrl
015,648,647.9556163890,stimulus,
015,648,648.0384407741,tap,lctrl
015,649,648.7056436480,stimulus,
015,649,648.7343522975,tap,lctrl
015,650,649.4557124282,stimulus,
015,650,649.5663714109,tap,rctrl
015,651,650.2057721228,stimulus,
015,651,650.3023697589,tap,rctrl
015,652,650.9558211078,stimulus,
015,652,651.1423466795,tap,rctrl
015,653,651.7058713168,stimulus,
015,653,651.8463550609,tap,rctrl
015,654,652.4559121575,stimulus,
015,654,652.6063313104,tap,rctrl
015,655,653.2060010036,stimulus,
015,655,653.3182703385,tap,rctrl
015,656,653.9560454353,stimulus,
015,656,654.0782748042,tap,rctrl
015,657,654.7061023089,stimulus,
015,657,654.8062860371,tap,rctrl
015,658,655.4561397963,stimulus,
015,658,655.5342700614,tap,lctrl
015,659,656.2061690281,stimulus,
015,659,656.2782212844,tap,lctrl
015,660,656.9562548186,stimulus,
015,660,657.0222348344,tap,lctrl
015,661,657.7062805979,stimulus,
015,661,657.7662130916,tap,lctrl
015,662,658.4563525931,stimulus,
015,662,658.4781980829,tap,rctrl
015,663,659.2063975270,stimulus,
015,663,659.2941739776,tap,lctrl
015,664,659.9564317543,stimulus,
015,664,660.1821999450,tap,lctrl
015,665,660.7064831573,stimulus,
015,665,660.8861751479,tap,lctrl
015,666,661.4565467466,stimulus,
015,666,661.6221705817,tap,lctrl
015,667,662.2065866730,stimulus,
015,667,662.3581238897,tap,lctrl
015,668,662.9566095410,stimulus,
015,668,663.0301238867,tap,rctrl
015,669,663.7066821828,stimulus,
015,669,663.8141136101,tap,rctrl
015,670,664.4567505931,stimulus,
015,670,664.5741094594,tap,rctrl
015,671,665.2067812625,stimulus,
015,671,665.2860744510,tap,rctrl
015,672,665.9568214627,stimulus,
015,672,666.0860263988,tap,rctrl
015,673,666.7068896233,stimulus,
015,673,666.7660495435,tap,rctrl
015,674,667.4569186687,stimulus,
015,674,667.4940424489,tap,rctrl
015,674,668.2060344326,tap,rctrl
015,675,668.2162045512,stimulus,
015,676,668.9662426491,stimulus,
015,676,669.0859916650,tap,rctrl
015,677,669.7162846417,stimulus,
015,677,669.8379535576,tap,lctrl
015,678,670.4663381288,stimulus,
015,678,670.5659907271,tap,rctrl
015,679,671.2164143465,stimulus,
015,679,671.2939349985,tap,lctrl
015,680,671.9664889071,stimulus,
015,680,672.1259618682,tap,lctrl
015,681,672.7165018264,stimulus,
015,681,672.8219697091,tap,lctrl
015,682,673.4665578759,stimulus,
015,682,673.6139403011,tap,lctrl
015,683,674.2166405417,stimulus,
015,683,674.4859251520,tap,lctrl
015,684,674.9666865643,stimulus,
015,684,675.1419177493,tap,lctrl
015,685,675.7167261900,stimulus,
015,685,675.8458592113,tap,lctrl
015,686,676.4667614488,stimulus,
015,686,676.5338885505,tap,lctrl
015,687,677.2168080820,stimulus,
015,687,677.3418350840,tap,lctrl
015,688,677.9668847237,stimulus,
015,688,678.1098398074,tap,rctrl
015,689,678.7169084368,stimulus,
015,689,678.9178142864,tap,rctrl
015,690,679.4669365469,stimulus,
015,690,679.5978149863,tap,rctrl
015,691,680.2170213871,stimulus,
015,691,680.3017588061,tap,lctrl
015,692,680.9670747720,stimulus,
015,692,681.0537620035,tap,rctrl
015,693,681.7171295494,stimulus,
015,693,681.8617472733,tap,lctrl
015,694,682.4671816471,stimulus,
015,694,682.5657684064,tap,rctrl
015,695,683.2172482679,stimulus,
015,695,683.3017173446,tap,rctrl
015,696,683.9672788381,stimulus,
015,696,683.9774089421,tap,lctrl
015,697,684.7173201570,stimulus,
015,697,684.8217314398,tap,lctrl
015,698,685.4673818576,stimulus,
015,698,685.5496855637,tap,lctrl
015,699,686.2174580843,stimulus,
015,699,686.3176687626,tap,lctrl
015,700,686.9674667841,stimulus,
015,700,687.0616883456,tap,lctrl
015,701,687.7175341718,stimulus,
015,701,687.8216407277,tap,rctrl
015,702,688.4675746066,stimulus,
015,702,688.6376295335,tap,rctrl
015,703,689.2176542107,stimulus,
015,703,689.3975917892,tap,rctrl
015,704,689.9676802366,stimulus,
015,704,690.1256392321,tap,rctrl
015,705,690.7177474198,stimulus,
015,705,690.8295838941,tap,rctrl
015,706,691.4677796862,stimulus,
015,706,691.5735578175,tap,rctrl
015,707,692.2178371493,stimulus,
015,707,692.3815627352,tap,rctrl
015,708,692.9678945401,stimulus,
015,708,693.0695503156,tap,lctrl
015,709,693.7179439251,stimulus,
015,709,693.8295263034,tap,rctrl
015,710,694.4679697645,stimulus,
015,710,694.5974969551,tap,rctrl
015,711,695.2180076338,stimulus,
015,711,695.3655137597,tap,rctrl
015,712,695.9680713795,stimulus,
015,712,696.1015116596,tap,rctrl
015,713,696.7181279253,stimulus,
015,713,696.7654907374,tap,lctrl
015,714,697.4681391424,stimulus,
015,714,697.5174541398,tap,lctrl
015,715,698.2181815019,stimulus,
015,715,698.3334120437,tap,lctrl
015,716,698.9682513467,stimulus,
015,716,699.0054419260,tap,lctrl
015,717,699.7182790387,stimulus,
015,717,699.7974179615,tap,lctrl
015,718,700.4683356687,stimulus,
015,718,700.5893887941,tap,lctrl
015,719,701.2183840341,stimulus,
015,719,701.3573719119,tap,lctrl
015,720,701.9684411363,stimulus,
015,720,702.1973901312,tap,lctrl
015,721,702.7184806327,stimulus,
015,721,702.8373526494,tap,lctrl
015,722,709.0177957934,probe1,2
015,722,717.5663359660,probe2,2
015,722,723.5895858730,probe3,3
015,723,724.3623829016,stimulus,
015,723,724.7249640477,tap,rctrl
015,724,725.1123835414,stimulus,
015,724,725.2769216070,tap,rctrl
015,725,725.8624244061,stimulus,
015,725,725.9328888994,tap,rctrl
015,726,726.6124608860,stimulus,
015,726,726.6609306823,tap,rctrl
015,727,727.3625285956,stimulus,
015,727,727.4689215099,tap,lctrl
015,728,728.1126017125,stimulus,
015,728,728.1968894021,tap,lctrl
015,729,728.8626496629,stimulus,
015,729,728.9568280250,tap,lctrl
015,730,729.6127122327,stimulus,
015,730,729.7808445167,tap,lctrl
015,731,730.3627445683,stimulus,
015,731,730.5168101133,tap,lctrl
015,732,731.1127858451,stimulus,
015,732,731.2608190679,tap,lctrl
015,733,731.8628209475,stimulus,
015,733,732.0127884130,tap,lctrl
015,734,732.6128802211,stimulus,
015,734,732.8127823182,tap,lctrl
015,735,733.3629081447,stimulus,
015,735,733.5567530627,tap,rctrl
015,736,734.1129531929,stimulus,
015,736,734.2767581703,tap,rctrl
015,737,734.8630309925,stimulus,
015,737,734.9649558472,tap,lctrl
015,738,735.6131177484,stimulus,
015,738,735.7247381383,tap,rctrl
015,739,736.3631319369,stimulus,
015,739,736.4527502103,tap,rctrl
015,740,737.1131977306,stimulus,
015,740,737.1326989800,tap,rctrl
015,741,737.8632759604,stimulus,
015,741,737.9727475057,tap,rctrl
015,742,738.6133074899,stimulus,
015,742,738.6766587666,tap,lctrl
015,743,739.3633605831,stimulus,
015,743,739.4846893170,tap,rctrl
015,744,740.1134292370,stimulus,
015,744,740.2366816995,tap,lctrl
015,745,740.8634993826,stimulus,
015,745,740.9486357018,tap,lctrl
015,746,741.6135298806,stimulus,
015,746,741.8046014659,tap,lctrl
015,747,742.3635957345,stimulus,
015,747,742.5006078512,tap,lctrl
015,748,743.1136692184,stimulus,
015,748,743.2206022492,tap,lctrl
015,749,743.8637068712,stimulus,
015,749,743.9485798284,tap,lctrl
015,750,744.6137747943,stimulus,
015,750,744.7405773885,tap,rctrl
015,751,745.3637985916,stimulus,
015,751,745.4605842644,tap,rctrl
015,752,746.1138491074,stimulus,
015,752,746.2285428381,tap,lctrl
015,753,746.8638813618,stimulus,
015,753,746.9485203851,tap,rctrl
015,754,747.6139672275,stimulus,
015,754,747.7485217879,tap,rctrl
015,755,748.3639980774,stimulus,
015,755,748.4525014479,tap,rctrl
015,756,749.1140623885,stimulus,
015,756,749.1964917350,tap,rctrl
015,757,749.8641201493,stimulus,
015,757,749.9884535692,tap,lctrl
015,758,750.6141491946,stimulus,
015,758,750.7724664924,tap,lctrl
015,759,751.3642055209,stimulus,
015,759,751.4764385194,tap,rctrl
015,760,752.1142695763,stimulus,
015,760,752.1803955180,tap,lctrl
015,761,752.8643162576,stimulus,
015,761,752.9564432897,tap,lctrl
015,762,753.6143802769,stimulus,
015,762,753.7483764416,tap,lctrl
015,763,754.3644271537,stimulus,
015,763,754.4603902957,tap,lctrl
015,764,755.1144813506,stimulus,
015,764,755.2203939283,tap,rctrl
015,765,755.8645332288,stimulus,
015,765,755.9083363364,tap,lctrl
015,766,756.6145866287,stimulus,
